Rx-MLS,DA3-4-5-6-MLS,DA4-5-1-2-MLS,DA4-5-6-7-MLS,DA9-10-11-14-MLS,DA9-10-11-12-MLS,DA1-5-6-7-MLS,DA1-12-11-14-MLS,DA1-5-4-20-MLS,DA6-5-4-20-MLS,BA1-2-3-MLS,BA3-4-20-MLS,BA1-5-4-MLS,BA5-4-20-MLS,BA5-6-7-MLS,BA7-6-22-MLS,BA10-11-12-MLS,BA10-11-14-MLS,BA1-12-11-MLS,BA5-1-12-MLS,NB1-12-MLS,NB7-12-MLS,BL1-2-MLS,BL5-6-MLS,BL6-7-MLS,BL11-12-MLS,BL4-20-MLS,BL4-19-MLS,BL6-22-MLS,BL10-15-MLS,HOMO-MLS,LUMO-MLS,DM-MLS,q1-MLS,q2-MLS,q3-MLS,q4-MLS,q5-MLS,q6-MLS,q7-MLS,q8-MLS,q9-MLS,q10-MLS,q11-MLS,q12-MLS,q13-MLS,q14-MLS,q15-MLS,q19-MLS,q20-MLS,q22-MLS,NMR1-MLS,NMR2-MLS,NMR3-MLS,NMR4-MLS,NMR5-MLS,NMR6-MLS,NMR7-MLS,NMR8-MLS,NMR9-MLS,NMR10-MLS,NMR11-MLS,NMR12-MLS,NMR13-MLS,NMR14-MLS,NMR15-MLS,NMR19-MLS,NMR20-MLS,NMR22-MLS,L-R14-MLS,B1-R14-MLS,B5-R14-MLS,L-R15-MLS,B1-R15-MLS,B5-R15-MLS,VF(C6=O7)-MLS,VI(C6=O7)-MLS,VF(C9=O13)-MLS,VI(C9=O13)-MLS,VF(C11-H12)-MLS,VI(C11-H12)-MLS,L-Y-MLS,B1-Y-MLS,B5-Y-MLS,L-X-MLS,B1-X-MLS,B5-X-MLS,L-R16-MLS,B1-R16-MLS,B5-R16-MLS,BV-MLS,BV-SW-MLS,BV-NW-MLS,BV-NE-MLS,BV-SE-MLS,Area-MLS,Volume-MLS,PSA-MLS,Ovality-MLS,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.5771,-0.23498,-0.03247,3.14875,1.39183363,1.394436267,2.165467308,57.8062,61.0129,64.3149,45.8662,-0.18779,-0.25289,-0.26496,162.66,143.04,0,1.23,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,93
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,4.0129,-0.22347,-0.03302,2.81681,1.387608913,1.396655866,2.162822324,57.9543,72.751,69.7962,45.7208,-0.18412,-0.30134,-0.28786,172.48,151.88,6.928,1.25,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,1.8605,-0.24105,-0.03756,3.24017,1.393993439,1.394895044,2.157139171,57.3651,73.3037,65.621,45.1945,-0.19148,-0.32246,-0.26983,148.36,129.31,0,1.2,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.1669,-0.2431,-0.04151,2.43489,1.394308657,1.394149206,2.156506578,57.1558,62.0712,62.5886,45.0737,-0.1921,-0.26542,-0.25322,158.36,138.42,0,1.22,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,90
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.6337,-0.24585,-0.03856,1.57157,1.392657519,1.394859398,2.15564652,56.8668,63.4672,57.7799,45.0933,-0.19873,-0.22529,-0.23392,178.24,156.74,0,1.27,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,90
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,4.3436,-0.21082,-0.03194,2.47964,1.391932499,1.394923353,2.159667331,69.1479,72.7594,68.8501,46.084,-0.21063,-0.2902,-0.26956,183.89,166.77,14.9,1.26,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,1.9606,-0.24239,-0.04231,0.80203,1.403757912,1.396415407,2.166524837,57.3905,58.3581,58.9702,44.7301,-0.1712,-0.17305,-0.24998,194.38,172.97,19.963,1.29,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,94
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.9133,-0.24011,-0.03711,2.80482,1.395918373,1.393388078,2.144179314,72.3237,59.5377,36.0699,46.8688,-0.28528,-0.23749,0.41355,147.87,129.22,0,1.2,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,86
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.8877,-0.23231,-0.03146,1.75206,1.394880136,1.38910341,2.166940815,58.5231,63.9837,63.9063,46.0252,-0.17839,-0.26589,-0.26271,182.58,161.32,0,1.27,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,88
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,1.2654,-0.25357,-0.04731,0.38014,1.394028116,1.392246144,2.148550485,55.6882,60.0233,59.5476,44.4534,-0.19881,-0.20578,-0.20567,213.73,188.72,0,1.34,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,80,4.7113,90
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.231,-0.21991,-0.03893,5.13252,1.335494343,1.08272004,2.14141505,75.582,53.8457,24.886,47.7132,-0.40296,-0.24308,0.26548,176.68,157.1,0,1.25,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,92
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,2.9322,-0.21442,-0.03601,4.92053,1.335742127,1.082720712,2.142616882,77.1626,53.9408,25.0131,47.8466,-0.40688,-0.2417,0.26492,196.72,175.39,0,1.3,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,94
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,0.6397,-0.21856,-0.03854,5.02257,1.335623117,1.08277646,2.140849981,76.4485,54.9247,24.9933,47.6945,-0.40588,-0.24305,0.26526,182.43,161.69,0,1.27,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,94
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,0.3782,-0.2218,-0.04603,4.95312,1.33563469,1.082849985,2.138978017,73.9512,55.1896,24.8708,47.5293,-0.40046,-0.24561,0.26623,192.42,170.79,0,1.29,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,94
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,0.8137,-0.22347,-0.04741,4.86997,1.335531035,1.082873527,2.138409138,73.3154,55.4148,24.8793,47.4929,-0.399,-0.24617,0.26652,197.52,175.62,0,1.3,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,94
0.12643,144.8063544,10.02919616,171.9545406,131.3099258,12.57496832,16.54575578,80.29425792,112.9775266,91.42592813,114.701781,112.887433,116.358678,112.8658352,121.5729217,119.012381,123.7757069,60.8563894,111.8377314,91.93023108,1.845744414,2.31698285,2.017644806,1.355950886,1.245125558,1.137854206,1.56441259,1.098283442,1.525712624,1.096192534,-0.2123,-0.08601,11.7302,0.56227,-0.50695,0.69305,-0.1198,-0.62621,0.69535,-0.69226,-0.65782,0.70269,-0.33454,-0.44132,0.22671,-0.653,0.27526,0.27912,0.28166,-0.25024,-0.77909,-507.8453,73.0898,17.3432,124.627,134.2476,23.817,-57.9699,142.0198,20.0087,148.9295,165.8598,33.6184,-68.302,28.2336,28.2499,27.7929,147.1084,169.6489,4.21,1.93,4.37,2.97,1.5,2.03,1656.13,554.6147,1723.87,"	487.1603",2576.22,"	379.236",5.46,1.7,5.3,6.37,1.56,7.34,2,1,1,34.4,4.4,45.1,57.4,30.6,538.59,517.15,46.177,1.73,-0.24249,-0.10002,0.0049,1.28323,0.50214,156.95,19.206,1.5,0.34205,1.9683,-0.21224,-0.03783,1.92734,1.335383929,1.082756095,2.141899834,75.0736,53.3418,24.9466,47.7054,-0.40165,-0.24245,0.26665,206.46,184.23,6.943,1.32,4.46899,0.40537,0.37165,7.3745,-0.19401,-0.08712,96.61,66.09,40.081,1.22,0.7618,4.46899,0.40537,0.37165,-0.19401,-0.08712,7.3745,96.61,66.09,40.081,1.22,15,2,2,48,60,4.7113,94
