Rx-MLS,DA3-4-5-6-MLS,DA4-5-1-2-MLS,DA4-5-6-7-MLS,DA9-10-11-14-MLS,DA9-10-11-12-MLS,DA1-5-6-7-MLS,DA1-12-11-14-MLS,DA1-5-4-20-MLS,DA6-5-4-20-MLS,BA1-2-3-MLS,BA3-4-20-MLS,BA1-5-4-MLS,BA5-4-20-MLS,BA5-6-7-MLS,BA7-6-22-MLS,BA10-11-12-MLS,BA10-11-14-MLS,BA1-12-11-MLS,BA5-1-12-MLS,NB1-12-MLS,NB7-12-MLS,BL1-2-MLS,BL5-6-MLS,BL6-7-MLS,BL11-12-MLS,BL4-20-MLS,BL4-19-MLS,BL6-22-MLS,BL10-15-MLS,HOMO-MLS,LUMO-MLS,DM-MLS,q1-MLS,q2-MLS,q3-MLS,q4-MLS,q5-MLS,q6-MLS,q7-MLS,q8-MLS,q9-MLS,q10-MLS,q11-MLS,q12-MLS,q13-MLS,q14-MLS,q15-MLS,q19-MLS,q20-MLS,q22-MLS,NMR1-MLS,NMR2-MLS,NMR3-MLS,NMR4-MLS,NMR5-MLS,NMR6-MLS,NMR7-MLS,NMR8-MLS,NMR9-MLS,NMR10-MLS,NMR11-MLS,NMR12-MLS,NMR13-MLS,NMR14-MLS,NMR15-MLS,NMR19-MLS,NMR20-MLS,NMR22-MLS,L-R14-MLS,B1-R14-MLS,B5-R14-MLS,L-R15-MLS,B1-R15-MLS,B5-R15-MLS,VF(C6=O7)-MLS,VI(C6=O7)-MLS,VF(C9=O13)-MLS,VI(C9=O13)-MLS,VF(C11-H12)-MLS,VI(C11-H12)-MLS,L-Y-MLS,B1-Y-MLS,B5-Y-MLS,L-X-MLS,B1-X-MLS,B5-X-MLS,L-R16-MLS,B1-R16-MLS,B5-R16-MLS,BV-MLS,BV-SW-MLS,BV-NW-MLS,BV-NE-MLS,BV-SE-MLS,Area-MLS,Volume-MLS,PSA-MLS,Ovality-MLS,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,0.2306,-0.23966,-0.04057,5.64082,1.394424462,1.394077189,2.154964949,59.4595,60.5634,60.5235,45.5026,-0.20542,-0.23581,-0.23587,158.36,138.39,0,1.22,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,94
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,0.5989,-0.2415,-0.04205,5.63357,1.394164553,1.393841954,2.154351563,58.3889,60.2733,60.2217,45.465,-0.20409,-0.2336,-0.23366,163.45,143.21,0,1.23,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,92
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,1.0155,-0.24942,-0.04203,2.8167,1.393670759,1.396129938,2.154282912,52.9841,61.3256,60.697,45.0905,-0.19066,-0.24187,-0.24165,178.31,156.73,0,1.27,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,94
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,3.5539,-0.25764,-0.09419,3.94756,1.397200973,1.396836465,2.147450613,46.8113,60.2854,60.2171,44.5515,-0.18448,-0.2411,-0.24115,168.15,146.17,38.947,1.25,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,96
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,2.48,-0.23532,-0.03374,3.15051,1.391578171,1.394161296,2.164192019,57.7369,61.0943,64.3038,45.8135,-0.18503,-0.25,-0.26128,162.62,143,0,1.23,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,90
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,3.8105,-0.22435,-0.03393,2.81775,1.387142817,1.396532711,2.16180834,57.7946,72.5308,69.7678,45.6808,-0.18118,-0.29684,-0.28405,172.41,151.83,6.916,1.25,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,92
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,1.7798,-0.24244,-0.04012,3.2422,1.39370174,1.394688492,2.156339582,57.3944,73.2883,65.9029,45.1786,-0.1892,-0.32065,-0.26784,148.32,129.28,0,1.2,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,90
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,2.0296,-0.24474,-0.04432,2.4369,1.394010569,1.393950682,2.155859256,57.2917,62.0204,62.985,45.0759,-0.19008,-0.26338,-0.25197,158.32,138.39,0,1.22,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,92
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,2.2262,-0.24633,-0.05114,1.99839,1.39556241,1.393817782,2.155254885,56.907,60.3632,62.4227,44.9719,-0.18959,-0.26207,-0.24905,163.43,143.22,0,1.23,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,88
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,1.9115,-0.24148,-0.05601,1.83005,1.395662733,1.393444436,2.157593332,57.1336,56.0755,62.3703,45.1216,-0.18958,-0.25882,-0.24892,170.09,150.07,0,1.25,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,92
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,3.6089,-0.24359,-0.05168,1.8541,1.389666312,1.395571656,2.157292709,57.0591,58.5897,57.1316,45.2958,-0.20088,-0.20395,-0.22753,195.55,172.87,20.01,1.3,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,94
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,4.2279,-0.2141,-0.0325,1.63202,1.395180029,1.3887995,2.159531862,69.8168,66.0198,65.7176,46.1609,-0.21344,-0.28042,-0.25012,202.25,179.28,12.985,1.32,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,88
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,1.3598,-0.24651,-0.04943,1.74829,1.394739766,1.39438102,2.147688714,65.0966,76.0974,76.0438,44.6057,-0.20377,-0.32382,-0.3239,159.65,138.45,0,1.23,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,90
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,0.7654,-0.25222,-0.05725,0.9929,1.39633826,1.392820999,2.150189302,57.0324,64.6279,74.0593,44.4507,-0.18387,-0.27771,-0.3181,168.98,147.73,0,1.25,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,84
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,2.3761,-0.21856,-0.04408,2.61288,1.373672065,1.415455392,2.158023115,59.9101,61.4614,63.8645,45.5585,-0.196,-0.22578,-0.25235,189.58,176.07,0,1.25,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,96
0.10853,118.7318751,25.5391682,165.4385748,58.03139,37.3276039,16.22973033,42.74562706,91.96690937,117.887725,112.46455,112.7545891,113.1551588,113.9143028,121.0440265,119.46426,120.7709989,110.65377,122.425388,89.25483006,1.823704524,2.385066702,2.049343718,1.359770035,1.241953341,1.134859793,1.577023038,1.095191079,1.524353403,1.098680604,-0.21929,-0.09484,10.9383,0.56114,-0.52581,0.69361,-0.12057,-0.62468,0.69672,-0.66691,-0.68054,0.70555,-0.34195,-0.63437,0.20466,-0.64231,0.25091,0.2677,0.27898,-0.04788,-0.77758,-528.357,74.5407,16.0949,122.8474,134.4192,22.3764,-80.8969,156.412,19.4992,154.1549,168.4773,35.214,-75.2943,30.2822,28.2511,28.7249,152.604,167.4722,4.13,2.76,3.19,2.97,1.5,2.03,1672.33,397.0936,1736.69,462.0261,2637.19,326.9752,5.44,1.67,5.11,6.37,1.56,7.34,2,1,1,40.3,27.8,50.4,51.2,31.8,566.19,553.97,46.942,1.74,-0.23636,-0.0953,0.0002,1.28712,0.50274,156.91,19.117,1.5,0.33863,2.618,-0.20971,-0.0361,3.17985,1.406488628,1.391576545,2.159101749,68.1629,80.896,68.3685,45.789,-0.20777,-0.30048,-0.26285,167.19,149.57,16.294,1.23,3.86457,1.15122,1.05423,8.6716,-0.25928,-0.04069,111.23,81.85,27.797,1.22,0.73454,4.51342,0.4129,0.37829,-0.19461,-0.09796,6.668,96.06,65.89,39.914,1.22,20,2,2,72,60,4.7113,94
